carb3_activity,process_set_id,process_id,duty_family,unit_id,default_share,sizing_basis,evidence_tier,provenance,confidence
Scrap Metal/Breakers Yard,default,shredding_separation,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Scrap Metal/Breakers Yard, shredding_separation) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Scrap Metal/Breakers Yard,default,shearing_baling,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Scrap Metal/Breakers Yard, shearing_baling) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Scrap Metal/Breakers Yard,default,torch_cutting,HTH,generic_process_gas,1.00000,duty_annual,assumed,"Incumbent fuel: the vectors [CARB3_EP] carries for (Scrap Metal/Breakers Yard, default, torch_cutting) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector other), yielding other 1.00. The unit is the OTH-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. FAMILY FALLBACK: no unit of duty family HTH is both eligible for (Scrap Metal/Breakers Yard, torch_cutting) and admitted by C10 (the heat grade cascade) at grade_rank 6, so the nearest family that is, OTH, is used. The food and drink worked example does the same thing, putting boiler_lt_gas (an LTH unit) on the SPC duty.",low
Scrap Metal/Breakers Yard,default,site_services,SPC,boiler_spc_gas,1.00000,duty_annual,assumed,"Incumbent fuel: the vectors [CARB3_EP] carries for (Scrap Metal/Breakers Yard, default, site_services) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (ECUK Table U4 2024 Other industries / SPC), yielding gas 0.90, oil 0.10. The unit is the SPC-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. C10 CONFLICT: this unit's grade_out is 1 and the duty's grade_rank is 2, so C10 (the heat grade cascade) would drop it from U_q at load and the optimiser could not build it. NO unit in unit.csv satisfies both eligibility and C10 for this duty. Asserted because spec section 3.16 forbids a blank row (every duty is served today); recorded so the coordinator can fix one side. See DONE_default_unit.md.",low
Scrap Metal/Breakers Yard,default,site_services,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Scrap Metal/Breakers Yard, site_services) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
"Shipbuilding/ repair, boatyard",default,steel_prep_cutting,HTH,generic_process_gas,0.86364,duty_annual,derived,"Incumbent technology mix on a duty served two ways (spec S3.2, alternative technologies). The HTH duty on this process is thermal cutting and plate/forge preheat; [REF_ESAB] - the source this process's plasma_electric_cutting row in process_decarbonisation_options.csv cites - has CNC plasma as 'standard for plate prep, replacing oxy-fuel for most thicknesses', so both an oxy-fuel and an electric route are already incumbent. The shares are the duty's own composition in activity_process_duty_profile.csv: of its 0.88, the gas-fired portion is 0.76 and the plasma portion 0.12, giving 0.76/0.88 = 0.8636 here. FAMILY FALLBACK: no HTH-family unit is both eligible for this process and admitted by C10 (the heat grade cascade) at grade_rank 6, so the nearest family that is, OTH, is used - as the food and drink worked example does in putting boiler_lt_gas on an SPC duty.",low
"Shipbuilding/ repair, boatyard",default,steel_prep_cutting,HTH,generic_process_elec,0.13636,duty_annual,derived,"Incumbent technology mix on a duty served two ways (spec S3.2, alternative technologies) - the electric half of the pair, CNC plasma cutting. generic_process_elec is already eligible for this process in unit_eligibility.csv through the plasma_electric_cutting option. Share is the duty's own composition in activity_process_duty_profile.csv: 0.12/0.88 = 0.1364. Same OTH family fallback as the gas row. This row is what makes the electric route to a >1000 C duty visible to A4; before it, the plasma load sat on the MOT duty and this activity looked as though it had no electrified heat at all.",low
"Shipbuilding/ repair, boatyard",default,steel_prep_cutting,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Shipbuilding/ repair, boatyard, steel_prep_cutting) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
"Shipbuilding/ repair, boatyard",default,welding_fabrication,OTH,generic_process_elec,1.00000,duty_annual,derived,"Incumbent fuel: the vectors [CARB3_EP] carries for (Shipbuilding/ repair, boatyard, default, welding_fabrication) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector electricity), yielding electricity 1.00. The unit is the OTH-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions.",medium
"Shipbuilding/ repair, boatyard",default,machining_outfitting,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Shipbuilding/ repair, boatyard, machining_outfitting) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
"Shipbuilding/ repair, boatyard",default,surface_prep_blasting,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Shipbuilding/ repair, boatyard, surface_prep_blasting) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
"Shipbuilding/ repair, boatyard",default,painting_coating,SPC,dryer_direct_gas,1.00000,duty_annual,assumed,"Incumbent fuel: the vectors [CARB3_EP] carries for (Shipbuilding/ repair, boatyard, default, painting_coating) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector gas), yielding gas 1.00. The unit is the DRY-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. FAMILY FALLBACK: no unit of duty family SPC is both eligible for (Shipbuilding/ repair, boatyard, painting_coating) and admitted by C10 (the heat grade cascade) at grade_rank 2, so the nearest family that is, any, is used. The food and drink worked example does the same thing, putting boiler_lt_gas (an LTH unit) on the SPC duty.",low
"Shipbuilding/ repair, boatyard",default,painting_coating,MOT,motor_elec,1.00000,duty_annual,assumed,"Changed note 22 Task 10, 2026-09-25 from dryer_electric, which makes heat, not motive_power; motor_elec makes it on the electric vector. Incumbent fuel: the vectors [CARB3_EP] carries for (Shipbuilding/ repair, boatyard, default, painting_coating) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (electricity-only duty), yielding electricity 1.00. The unit is the DRY-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. FAMILY FALLBACK: no unit of duty family MOT is both eligible for (Shipbuilding/ repair, boatyard, painting_coating) and admitted by C10 (the heat grade cascade) at grade_rank none, so the nearest family that is, any, is used. The food and drink worked example does the same thing, putting boiler_lt_gas (an LTH unit) on the SPC duty.",low
"Shipbuilding/ repair, boatyard",default,cranes_material_handling,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Shipbuilding/ repair, boatyard, cranes_material_handling) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
"Shipbuilding/ repair, boatyard",default,dry_dock_services,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Shipbuilding/ repair, boatyard, dry_dock_services) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
"Shipbuilding/ repair, boatyard",default,site_services,SPC,boiler_lt_gas,1.00000,duty_annual,assumed,"Incumbent fuel: the vectors [CARB3_EP] carries for (Shipbuilding/ repair, boatyard, default, site_services) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (ECUK Table U4 2024 Vehicles / SPC), yielding gas 0.93, oil 0.07. The unit is the LTH-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. NO ELIGIBILITY ROW for the incumbent fuel: unit_eligibility.csv offers no unit at (Shipbuilding/ repair, boatyard, site_services) that burns the fuel this process actually uses, only electric ones. An electric resistance heater is not a 2024 incumbent, so the library's own unit for that family and fuel is named instead. The gap is in unit_eligibility.csv. See DONE_default_unit.md. FAMILY FALLBACK: no unit of duty family SPC is both eligible for (Shipbuilding/ repair, boatyard, site_services) and admitted by C10 (the heat grade cascade) at grade_rank 2, so the nearest family that is, LTH, is used. The food and drink worked example does the same thing, putting boiler_lt_gas (an LTH unit) on the SPC duty.",low
"Shipbuilding/ repair, boatyard",default,site_services,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Shipbuilding/ repair, boatyard, site_services) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Tannery,default,process_float_heating,LTH,boiler_lt_gas,1.00000,duty_annual,derived,"Incumbent fuel: the vectors [CARB3_EP] carries for (Tannery, default, process_float_heating) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector gas), yielding gas 1.00. The unit is the LTH-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions.",medium
Tannery,default,leather_drying,DRY,dryer_direct_gas,1.00000,duty_annual,derived,"Incumbent fuel: the vectors [CARB3_EP] carries for (Tannery, default, leather_drying) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector gas), yielding gas 1.00. The unit is the DRY-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions.",medium
