unit_id,carb3_activity,process_id,min_duty,max_share,earliest_year,provenance,notes,provenance_ref
heat_pump_lt_air,Asphalt Plant,site_services,,,,bref,"Offered because heat_pump_below_100 maps this option to (Asphalt Plant, site_services) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Beet Sugar Factory,extraction_diffusion,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_60_100 (rank 2); grade_out 2 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
heat_pump_lt_air,Beet Sugar Factory,site_services,,,,bref,"Offered because heat_pump_below_100 maps this option to (Beet Sugar Factory, site_services) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Brewery,cip_utilities,,,,bref,"Offered because heat_pump_below_100 maps this option to (Brewery, cip_utilities) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Brewery,packaging,,,,bref,"Offered because heat_pump_below_100 maps this option to (Brewery, packaging) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Brewery,site_services,,,,bref,"Offered because heat_pump_below_100 maps this option to (Brewery, site_services) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Brickworks / clay tile/pipe works,drying,,,,bref,"Offered because heat_pump_below_100 maps this option to (Brickworks / clay tile/pipe works, drying) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Brickworks / clay tile/pipe works,site_services,,,,bref,"Offered because heat_pump_below_100 maps this option to (Brickworks / clay tile/pipe works, site_services) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Cement Tile Works,curing_chambers,,,,bref,"Offered because heat_pump_below_100 maps this option to (Cement Tile Works, curing_chambers) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Cement Tile Works,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 2 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
heat_pump_lt_air,Cement Works,site_services,,,,bref,"Offered because heat_pump_below_100 maps this option to (Cement Works, site_services) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Chemical Works,site_services,,,,bref,"Offered because heat_pump_below_100 maps this option to (Chemical Works, site_services) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Coking and Carbonising Plant,site_services,,,,bref,"Offered because heat_pump_below_100 maps this option to (Coking and Carbonising Plant, site_services) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Concrete Block Works,curing_kilns,,,,bref,"Offered because heat_pump_below_100 maps this option to (Concrete Block Works, curing_kilns) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Concrete Block Works,site_services,,,,bref,"Offered because heat_pump_below_100 maps this option to (Concrete Block Works, site_services) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Concrete Product Works,curing,,,,bref,"Offered because heat_pump_below_100 maps this option to (Concrete Product Works, curing) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Concrete Product Works,site_services,,,,bref,"Offered because heat_pump_below_100 maps this option to (Concrete Product Works, site_services) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Concrete batching plant,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 2 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
heat_pump_lt_air,Concrete batching plant,water_aggregate_heating,,,,bref,"Offered because heat_pump_below_100 maps this option to (Concrete batching plant, water_aggregate_heating) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Creamery,cip_hot_water,,,,bref,"Offered because heat_pump_below_100 maps this option to (Creamery, cip_hot_water) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Creamery,heat_treatment_pasteurisation,,,,bref,"Offered because heat_pump_below_100 maps this option to (Creamery, heat_treatment_pasteurisation) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Creamery,site_services,,,,bref,"Offered because heat_pump_below_100 maps this option to (Creamery, site_services) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Distillery,milling_mashing,,,,bref,"Offered because heat_pump_below_100 maps this option to (Distillery, milling_mashing) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Distillery,site_services,,,,bref,"Offered because heat_pump_below_100 maps this option to (Distillery, site_services) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Exhaust and tyre centre,space_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 2 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
heat_pump_lt_air,Exhaust and tyre centre,water_heating,,,,bref,"Offered because heat_pump_below_100 maps this option to (Exhaust and tyre centre, water_heating) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Factory,space_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 2 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
heat_pump_lt_air,Flour Mill,site_services,,,,bref,"Offered because heat_pump_below_100 maps this option to (Flour Mill, site_services) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Flour Mill,wheat_cleaning_conditioning,,,,bref,"Offered because heat_pump_below_100 maps this option to (Flour Mill, wheat_cleaning_conditioning) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Food Processing Centre,boiler_steam_hot_water,0.01,,,comit_reuse,Reproduced verbatim from the food and drink worked example 1.11 unit_eligibility table. min_duty in PJ/yr.,[CARB3_WE_FOODDRINK]
heat_pump_lt_air,Food Processing Centre,site_services,,,,bref,"Offered because heat_pump_below_100 maps this option to (Food Processing Centre, site_services) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Foundry,site_services,,,,bref,"Offered because heat_pump_below_100 maps this option to (Foundry, site_services) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Industrial Minerals NEC,site_services,,,,bref,"Offered because heat_pump_below_100 maps this option to (Industrial Minerals NEC, site_services) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Industrial NEC,space_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 2 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
heat_pump_lt_air,Iron and/or Steel Works,site_services,,,,bref,"Offered because heat_pump_below_100 maps this option to (Iron and/or Steel Works, site_services) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Laboratory,hvac_ventilation,,,,bref,"Offered because heat_pump_below_100 maps this option to (Laboratory, hvac_ventilation) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Laboratory,space_water_heating,,,,bref,"Offered because heat_pump_below_100 maps this option to (Laboratory, space_water_heating) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,"Large industrial (> 20,000 m2) NEC",site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 2 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
heat_pump_lt_air,"Large industrial (> 20,000 m2) NEC",space_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 2 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
heat_pump_lt_air,Maltings - Non Trad,site_services,,,,bref,"Offered because heat_pump_below_100 maps this option to (Maltings - Non Trad, site_services) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Maltings - Trad,site_services,,,,bref,"Offered because heat_pump_below_100 maps this option to (Maltings - Trad, site_services) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Mill,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 2 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
heat_pump_lt_air,Mill,space_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 2 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
heat_pump_lt_air,Mineral Production - Brine,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 2 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
heat_pump_lt_air,Mineral Production - Gas,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 2 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
heat_pump_lt_air,Mineral Production - Oil,processing_separation_export,,,,bref,"Offered because heat_pump_below_100 maps this option to (Mineral Production - Oil, processing_separation_export) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Mineral Production - Putrescible,pasteurisation_digester_heating,,,,bref,"Offered because ad_heat_pump_digester_heating maps this option to (Mineral Production - Putrescible, pasteurisation_digester_heating) in process_decarbonisation_options.csv; the option resolves to this unit in decarbonisation_option_unit.csv.",[CARB3_OPT_LIB]
heat_pump_lt_air,Motor Vehicle Works,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 2 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
